order_id,customer_id,product_id,category,quantity,price,order_date,total_amount,payment_method,country,order_year,order_month,order_day,order_dayofweek
ORDER_001274,CUST_00345,PROD_0010,Beauty,1,425.86,2023-11-09,425.86,UPI,Australia,2023,11,9,Thursday
ORDER_001275,CUST_00568,PROD_0142,Clothing,1,317.86,2023-04-23,317.86,Credit Card,Australia,2023,4,23,Sunday
ORDER_001276,CUST_00778,PROD_0025,Toys,1,351.31,2024-12-28,351.31,NetBanking,UK,2024,12,28,Saturday
ORDER_001277,CUST_00991,PROD_0176,Home,2,420.42,2023-01-01,840.84,Credit Card,Germany,2023,1,1,Sunday
ORDER_001278,CUST_00281,PROD_0167,Sports,1,325.19,2023-12-25,325.19,UPI,India,2023,12,25,Monday
ORDER_001279,CUST_00316,PROD_0016,Sports,1,415.31,2024-01-02,415.31,Credit Card,UK,2024,1,2,Tuesday
ORDER_001280,CUST_00428,PROD_0114,Electronics,1,441.02,2023-03-27,441.02,NetBanking,Canada,2023,3,27,Monday
ORDER_001281,CUST_00463,PROD_0193,Beauty,4,198.32,2024-09-01,793.28,UPI,Canada,2024,9,1,Sunday
ORDER_001282,CUST_00389,PROD_0100,Sports,1,31.2,2024-03-09,31.2,Credit Card,Germany,2024,3,9,Saturday
ORDER_001283,CUST_00994,PROD_0189,Home,1,331.18,2023-07-10,331.18,Debit Card,India,2023,7,10,Monday
ORDER_001284,CUST_00043,PROD_0113,Clothing,1,448.97,2023-02-25,448.97,NetBanking,Germany,2023,2,25,Saturday
ORDER_001285,CUST_00397,PROD_0162,Home,1,98.15,2024-10-07,98.15,NetBanking,India,2024,10,7,Monday
ORDER_001286,CUST_00563,PROD_0003,Sports,1,209.18,2024-07-08,209.18,Debit Card,USA,2024,7,8,Monday
ORDER_001287,CUST_00273,PROD_0122,Toys,1,107.35,2023-11-16,107.35,COD,USA,2023,11,16,Thursday
ORDER_001288,CUST_00098,PROD_0069,Clothing,1,67.71,2023-04-25,67.71,UPI,Germany,2023,4,25,Tuesday
ORDER_001289,CUST_00965,PROD_0040,Toys,1,172.15,2024-04-10,172.15,Credit Card,Australia,2024,4,10,Wednesday
ORDER_001290,CUST_00326,PROD_0091,Sports,4,277.43,2023-06-08,1109.72,Debit Card,Canada,2023,6,8,Thursday
ORDER_001291,CUST_00106,PROD_0083,Clothing,3,99.47,2024-01-23,298.41,NetBanking,Australia,2024,1,23,Tuesday
ORDER_001292,CUST_00384,PROD_0167,Clothing,2,441.52,2023-12-12,883.04,UPI,UK,2023,12,12,Tuesday
ORDER_001293,CUST_00019,PROD_0111,Home,2,74.96,2024-10-14,149.92,COD,UK,2024,10,14,Monday
ORDER_001294,CUST_00838,PROD_0072,Clothing,2,96.07,2023-06-20,192.14,Credit Card,Australia,2023,6,20,Tuesday
ORDER_001295,CUST_00336,PROD_0040,Home,4,16.22,2023-07-14,64.88,NetBanking,Germany,2023,7,14,Friday
ORDER_001296,CUST_00536,PROD_0072,Clothing,1,351.29,2024-01-28,351.29,Debit Card,UK,2024,1,28,Sunday
ORDER_001297,CUST_00798,PROD_0163,Beauty,1,78.25,2023-05-23,78.25,COD,India,2023,5,23,Tuesday
ORDER_001298,CUST_00789,PROD_0035,Home,1,150.59,2024-01-01,150.59,Credit Card,India,2024,1,1,Monday
ORDER_001299,CUST_00907,PROD_0041,Electronics,1,33.73,2024-10-10,33.73,Credit Card,UK,2024,10,10,Thursday
ORDER_001300,CUST_00697,PROD_0098,Beauty,1,441.95,2024-05-08,441.95,COD,USA,2024,5,8,Wednesday
ORDER_001301,CUST_00139,PROD_0149,Electronics,1,342.48,2023-04-24,342.48,Credit Card,Germany,2023,4,24,Monday
ORDER_001302,CUST_00493,PROD_0198,Electronics,1,50.42,2024-03-24,50.42,Debit Card,USA,2024,3,24,Sunday
ORDER_001303,CUST_00279,PROD_0076,Beauty,1,53.15,2024-07-03,53.15,Debit Card,USA,2024,7,3,Wednesday
ORDER_001304,CUST_00727,PROD_0166,Clothing,1,103.75,2024-06-21,103.75,NetBanking,Germany,2024,6,21,Friday
ORDER_001305,CUST_00076,PROD_0167,Electronics,1,353.91,2024-05-06,353.91,Debit Card,India,2024,5,6,Monday
ORDER_001306,CUST_00918,PROD_0146,Beauty,2,256.26,2024-02-15,512.52,Debit Card,Australia,2024,2,15,Thursday
ORDER_001307,CUST_00229,PROD_0093,Toys,1,486.55,2023-03-12,486.55,Credit Card,Australia,2023,3,12,Sunday
ORDER_001308,CUST_00948,PROD_0152,Beauty,1,366.3,2023-09-10,366.3,NetBanking,Australia,2023,9,10,Sunday
ORDER_001309,CUST_00686,PROD_0113,Sports,4,236.57,2023-04-06,946.28,NetBanking,Canada,2023,4,6,Thursday
ORDER_001310,CUST_00096,PROD_0145,Clothing,1,198.22,2024-06-22,198.22,UPI,UK,2024,6,22,Saturday
ORDER_001311,CUST_00449,PROD_0163,Clothing,1,125.16,2023-04-23,125.16,Debit Card,USA,2023,4,23,Sunday
ORDER_001312,CUST_00123,PROD_0153,Toys,1,159.12,2024-06-18,159.12,NetBanking,UK,2024,6,18,Tuesday
ORDER_001313,CUST_00259,PROD_0164,Home,3,19.11,2023-10-21,57.33,Credit Card,UK,2023,10,21,Saturday
ORDER_001314,CUST_00110,PROD_0090,Beauty,1,91.78,2023-11-03,91.78,Debit Card,Canada,2023,11,3,Friday
ORDER_001315,CUST_00082,PROD_0118,Sports,1,403.2,2024-04-06,403.2,COD,India,2024,4,6,Saturday
ORDER_001316,CUST_00559,PROD_0119,Electronics,1,119.88,2023-03-18,119.88,UPI,Australia,2023,3,18,Saturday
ORDER_001317,CUST_00112,PROD_0065,Beauty,1,202.79,2024-02-19,202.79,Debit Card,Canada,2024,2,19,Monday
ORDER_001318,CUST_00367,PROD_0136,Electronics,2,436.0,2024-03-19,872.0,UPI,USA,2024,3,19,Tuesday
ORDER_001319,CUST_00068,PROD_0198,Beauty,3,311.68,2024-06-22,935.04,Credit Card,Canada,2024,6,22,Saturday
ORDER_001320,CUST_00385,PROD_0073,Sports,3,100.08,2024-09-15,300.24,UPI,India,2024,9,15,Sunday
ORDER_001321,CUST_00703,PROD_0187,Sports,1,455.08,2023-12-05,455.08,NetBanking,Germany,2023,12,5,Tuesday
ORDER_001322,CUST_00586,PROD_0091,Toys,3,393.85,2023-12-17,1181.55,NetBanking,India,2023,12,17,Sunday
ORDER_001323,CUST_00656,PROD_0183,Toys,1,356.7,2023-12-28,356.7,UPI,Germany,2023,12,28,Thursday
ORDER_001324,CUST_00249,PROD_0005,Toys,1,179.49,2023-06-13,179.49,NetBanking,UK,2023,6,13,Tuesday
ORDER_001325,CUST_00825,PROD_0032,Clothing,1,153.89,2024-06-02,153.89,Credit Card,UK,2024,6,2,Sunday
ORDER_001326,CUST_00858,PROD_0070,Beauty,1,239.08,2023-01-30,239.08,COD,UK,2023,1,30,Monday
ORDER_001327,CUST_00969,PROD_0004,Toys,3,135.81,2024-05-01,407.43,Debit Card,Germany,2024,5,1,Wednesday
ORDER_001328,CUST_00577,PROD_0084,Toys,1,384.38,2023-02-14,384.38,COD,Germany,2023,2,14,Tuesday
ORDER_001329,CUST_00228,PROD_0134,Beauty,1,220.5,2023-02-03,220.5,UPI,UK,2023,2,3,Friday
ORDER_001330,CUST_00819,PROD_0170,Toys,4,30.52,2024-07-18,122.08,NetBanking,USA,2024,7,18,Thursday
ORDER_001331,CUST_00277,PROD_0071,Electronics,1,496.55,2024-07-08,496.55,COD,USA,2024,7,8,Monday
ORDER_001332,CUST_00426,PROD_0006,Beauty,1,28.66,2024-11-16,28.66,NetBanking,UK,2024,11,16,Saturday
ORDER_001333,CUST_00117,PROD_0089,Beauty,2,219.91,2023-08-15,439.82,NetBanking,Australia,2023,8,15,Tuesday
ORDER_001334,CUST_00635,PROD_0175,Toys,1,360.97,2024-04-25,360.97,COD,UK,2024,4,25,Thursday
ORDER_001335,CUST_00506,PROD_0085,Home,1,78.47,2024-12-25,78.47,Credit Card,Germany,2024,12,25,Wednesday
ORDER_001336,CUST_00396,PROD_0169,Electronics,1,445.74,2024-06-16,445.74,COD,Canada,2024,6,16,Sunday
ORDER_001337,CUST_00592,PROD_0130,Beauty,1,450.19,2024-01-20,450.19,Debit Card,Canada,2024,1,20,Saturday
ORDER_001338,CUST_00902,PROD_0112,Home,1,493.59,2023-10-22,493.59,UPI,UK,2023,10,22,Sunday
ORDER_001339,CUST_00335,PROD_0189,Toys,1,152.31,2023-09-29,152.31,UPI,India,2023,9,29,Friday
ORDER_001340,CUST_00678,PROD_0062,Toys,1,302.04,2023-11-24,302.04,Credit Card,Germany,2023,11,24,Friday
ORDER_001341,CUST_00459,PROD_0008,Electronics,1,87.3,2023-04-19,87.3,UPI,Canada,2023,4,19,Wednesday
ORDER_001342,CUST_00456,PROD_0087,Home,1,420.05,2024-10-26,420.05,NetBanking,Canada,2024,10,26,Saturday
ORDER_001343,CUST_00339,PROD_0104,Home,1,83.4,2024-11-13,83.4,Debit Card,USA,2024,11,13,Wednesday
ORDER_001344,CUST_00832,PROD_0089,Beauty,3,216.63,2024-07-19,649.89,Credit Card,UK,2024,7,19,Friday
ORDER_001345,CUST_00782,PROD_0123,Home,1,287.57,2024-05-12,287.57,Debit Card,Australia,2024,5,12,Sunday
ORDER_001346,CUST_00152,PROD_0077,Electronics,1,369.68,2024-12-18,369.68,UPI,UK,2024,12,18,Wednesday
ORDER_001347,CUST_00544,PROD_0117,Electronics,1,33.69,2023-08-03,33.69,UPI,Germany,2023,8,3,Thursday
ORDER_001348,CUST_00093,PROD_0033,Beauty,1,496.98,2024-09-13,496.98,Credit Card,India,2024,9,13,Friday
ORDER_001349,CUST_00757,PROD_0023,Toys,1,485.99,2023-08-25,485.99,UPI,Australia,2023,8,25,Friday
ORDER_001350,CUST_00220,PROD_0015,Clothing,1,98.24,2023-06-02,98.24,NetBanking,Germany,2023,6,2,Friday
ORDER_001351,CUST_00609,PROD_0084,Beauty,1,186.6,2024-05-21,186.6,Debit Card,Germany,2024,5,21,Tuesday
ORDER_001352,CUST_00923,PROD_0025,Home,3,278.0,2023-05-05,834.0,COD,Germany,2023,5,5,Friday
ORDER_001353,CUST_00932,PROD_0190,Sports,1,240.73,2023-03-22,240.73,COD,Australia,2023,3,22,Wednesday
ORDER_001354,CUST_00473,PROD_0193,Home,1,486.94,2023-12-16,486.94,UPI,Germany,2023,12,16,Saturday
ORDER_001355,CUST_00115,PROD_0095,Toys,1,381.19,2023-10-07,381.19,Credit Card,Germany,2023,10,7,Saturday
ORDER_001356,CUST_00262,PROD_0003,Beauty,1,89.5,2023-02-17,89.5,Debit Card,India,2023,2,17,Friday
ORDER_001357,CUST_00624,PROD_0001,Clothing,2,15.82,2023-11-19,31.64,Debit Card,Germany,2023,11,19,Sunday
ORDER_001358,CUST_00213,PROD_0055,Electronics,1,223.55,2024-09-08,223.55,UPI,India,2024,9,8,Sunday
ORDER_001359,CUST_00245,PROD_0003,Clothing,1,144.8,2024-10-25,144.8,NetBanking,India,2024,10,25,Friday
ORDER_001360,CUST_00720,PROD_0045,Beauty,2,69.97,2023-02-07,139.94,Credit Card,Canada,2023,2,7,Tuesday
ORDER_001361,CUST_00627,PROD_0080,Beauty,1,375.67,2023-10-24,375.67,NetBanking,Australia,2023,10,24,Tuesday
ORDER_001362,CUST_00588,PROD_0170,Sports,1,319.3,2023-04-25,319.3,COD,Germany,2023,4,25,Tuesday
ORDER_001363,CUST_00658,PROD_0020,Electronics,1,356.77,2024-04-08,356.77,Credit Card,USA,2024,4,8,Monday
ORDER_001364,CUST_00089,PROD_0014,Home,1,169.82,2023-10-06,169.82,UPI,Canada,2023,10,6,Friday
ORDER_001365,CUST_00964,PROD_0135,Home,1,59.78,2023-02-11,59.78,Debit Card,Australia,2023,2,11,Saturday
ORDER_001366,CUST_00797,PROD_0153,Home,1,120.68,2024-10-13,120.68,NetBanking,UK,2024,10,13,Sunday
ORDER_001367,CUST_00766,PROD_0106,Toys,1,343.2,2024-03-24,343.2,Credit Card,Germany,2024,3,24,Sunday
ORDER_001368,CUST_00795,PROD_0118,Electronics,1,119.05,2024-04-25,119.05,COD,UK,2024,4,25,Thursday
ORDER_001369,CUST_00308,PROD_0025,Toys,1,149.49,2024-05-05,149.49,Debit Card,Australia,2024,5,5,Sunday
ORDER_001370,CUST_00502,PROD_0117,Home,1,434.36,2023-10-01,434.36,UPI,Germany,2023,10,1,Sunday
ORDER_001371,CUST_00508,PROD_0132,Home,1,155.89,2023-07-16,155.89,NetBanking,Germany,2023,7,16,Sunday
ORDER_001372,CUST_00613,PROD_0173,Home,1,129.3,2024-01-06,129.3,Debit Card,UK,2024,1,6,Saturday
ORDER_001373,CUST_00200,PROD_0197,Home,1,149.71,2024-02-24,149.71,Credit Card,India,2024,2,24,Saturday
ORDER_001374,CUST_00299,PROD_0032,Beauty,1,185.5,2023-06-11,185.5,Credit Card,India,2023,6,11,Sunday
ORDER_001375,CUST_00026,PROD_0156,Sports,1,257.25,2024-08-27,257.25,COD,UK,2024,8,27,Tuesday
ORDER_001376,CUST_00834,PROD_0150,Electronics,1,427.59,2023-04-15,427.59,NetBanking,Canada,2023,4,15,Saturday
ORDER_001377,CUST_00553,PROD_0068,Sports,1,142.27,2024-08-12,142.27,Debit Card,Germany,2024,8,12,Monday
ORDER_001378,CUST_00587,PROD_0178,Sports,1,483.07,2024-07-14,483.07,Debit Card,Australia,2024,7,14,Sunday
ORDER_001379,CUST_00776,PROD_0167,Beauty,1,159.73,2024-10-18,159.73,COD,USA,2024,10,18,Friday
ORDER_001380,CUST_00525,PROD_0110,Sports,1,205.03,2023-10-06,205.03,UPI,India,2023,10,6,Friday
ORDER_001381,CUST_00491,PROD_0087,Beauty,1,250.88,2024-01-12,250.88,NetBanking,Germany,2024,1,12,Friday
ORDER_001382,CUST_00621,PROD_0028,Electronics,2,378.93,2024-12-29,757.86,Debit Card,Canada,2024,12,29,Sunday
ORDER_001383,CUST_00128,PROD_0200,Sports,1,61.92,2024-03-20,61.92,NetBanking,Germany,2024,3,20,Wednesday
ORDER_001384,CUST_00526,PROD_0129,Toys,1,347.01,2024-03-17,347.01,UPI,Germany,2024,3,17,Sunday
ORDER_001385,CUST_00163,PROD_0175,Beauty,1,444.66,2023-09-02,444.66,COD,USA,2023,9,2,Saturday
ORDER_001386,CUST_00340,PROD_0005,Sports,1,300.18,2024-08-25,300.18,COD,USA,2024,8,25,Sunday
ORDER_001387,CUST_00646,PROD_0187,Toys,1,168.76,2023-08-23,168.76,NetBanking,Australia,2023,8,23,Wednesday
ORDER_001388,CUST_00883,PROD_0106,Beauty,1,239.75,2023-06-26,239.75,Credit Card,Australia,2023,6,26,Monday
ORDER_001389,CUST_00738,PROD_0105,Toys,1,133.62,2023-10-31,133.62,Credit Card,Canada,2023,10,31,Tuesday
ORDER_001390,CUST_00688,PROD_0174,Toys,1,204.53,2023-03-27,204.53,UPI,Australia,2023,3,27,Monday
ORDER_001391,CUST_00293,PROD_0004,Electronics,1,318.89,2023-05-26,318.89,COD,Australia,2023,5,26,Friday
ORDER_001392,CUST_00515,PROD_0198,Home,1,432.01,2024-10-07,432.01,NetBanking,Germany,2024,10,7,Monday
ORDER_001393,CUST_00626,PROD_0141,Beauty,1,398.05,2024-10-18,398.05,Credit Card,USA,2024,10,18,Friday
ORDER_001394,CUST_00847,PROD_0069,Electronics,1,55.53,2024-04-22,55.53,Debit Card,UK,2024,4,22,Monday
ORDER_001395,CUST_00106,PROD_0088,Sports,1,302.17,2023-02-17,302.17,COD,UK,2023,2,17,Friday
ORDER_001396,CUST_00694,PROD_0036,Toys,1,377.48,2024-03-20,377.48,UPI,Canada,2024,3,20,Wednesday
ORDER_001397,CUST_00315,PROD_0112,Toys,1,410.68,2024-04-13,410.68,NetBanking,Canada,2024,4,13,Saturday
ORDER_001398,CUST_00143,PROD_0102,Sports,2,441.01,2024-12-28,882.02,Credit Card,India,2024,12,28,Saturday
ORDER_001399,CUST_00445,PROD_0177,Beauty,1,5.59,2023-09-17,5.59,UPI,India,2023,9,17,Sunday
ORDER_001400,CUST_00961,PROD_0071,Home,1,111.68,2023-05-22,111.68,Credit Card,UK,2023,5,22,Monday
ORDER_001401,CUST_00112,PROD_0152,Sports,1,144.76,2024-03-20,144.76,UPI,Canada,2024,3,20,Wednesday
ORDER_001402,CUST_00972,PROD_0119,Beauty,1,50.46,2023-10-14,50.46,Debit Card,Australia,2023,10,14,Saturday
ORDER_001403,CUST_00370,PROD_0085,Clothing,1,463.96,2024-10-08,463.96,NetBanking,Germany,2024,10,8,Tuesday
ORDER_001404,CUST_00935,PROD_0149,Electronics,1,216.53,2023-01-23,216.53,UPI,Australia,2023,1,23,Monday
ORDER_001405,CUST_00773,PROD_0023,Toys,1,23.94,2023-07-18,23.94,COD,USA,2023,7,18,Tuesday
ORDER_001406,CUST_00344,PROD_0168,Home,4,344.06,2024-02-07,1376.24,Debit Card,India,2024,2,7,Wednesday
ORDER_001407,CUST_00357,PROD_0042,Electronics,1,347.43,2024-04-01,347.43,COD,India,2024,4,1,Monday
ORDER_001408,CUST_00795,PROD_0019,Home,1,336.0,2024-10-03,336.0,Credit Card,India,2024,10,3,Thursday
ORDER_001409,CUST_00032,PROD_0047,Home,1,374.42,2024-05-20,374.42,COD,Australia,2024,5,20,Monday
ORDER_001410,CUST_00151,PROD_0034,Electronics,1,267.23,2023-09-25,267.23,Credit Card,India,2023,9,25,Monday
ORDER_001411,CUST_00160,PROD_0092,Sports,1,253.97,2024-05-20,253.97,Debit Card,India,2024,5,20,Monday
ORDER_001412,CUST_00778,PROD_0087,Sports,1,152.37,2024-09-02,152.37,COD,Canada,2024,9,2,Monday
ORDER_001413,CUST_00194,PROD_0177,Sports,1,244.09,2023-06-05,244.09,UPI,Australia,2023,6,5,Monday
ORDER_001414,CUST_00304,PROD_0133,Home,1,285.59,2024-07-25,285.59,NetBanking,Australia,2024,7,25,Thursday
ORDER_001415,CUST_00343,PROD_0015,Sports,1,125.63,2024-10-28,125.63,NetBanking,UK,2024,10,28,Monday
ORDER_001416,CUST_00627,PROD_0190,Electronics,4,92.16,2024-06-28,368.64,Credit Card,India,2024,6,28,Friday
ORDER_001417,CUST_00048,PROD_0050,Electronics,1,140.02,2024-11-28,140.02,UPI,Australia,2024,11,28,Thursday
ORDER_001418,CUST_00763,PROD_0098,Sports,1,378.94,2023-02-12,378.94,Debit Card,India,2023,2,12,Sunday
ORDER_001419,CUST_00103,PROD_0013,Clothing,1,248.97,2024-03-16,248.97,Debit Card,Canada,2024,3,16,Saturday
ORDER_001420,CUST_00565,PROD_0081,Sports,1,289.61,2023-03-11,289.61,COD,UK,2023,3,11,Saturday
ORDER_001421,CUST_00582,PROD_0021,Clothing,1,490.12,2024-08-15,490.12,UPI,Canada,2024,8,15,Thursday
ORDER_001422,CUST_00989,PROD_0127,Home,1,74.79,2023-07-12,74.79,UPI,UK,2023,7,12,Wednesday
ORDER_001423,CUST_00129,PROD_0114,Sports,1,496.41,2023-11-21,496.41,NetBanking,Germany,2023,11,21,Tuesday
ORDER_001424,CUST_00074,PROD_0065,Home,1,138.81,2023-02-09,138.81,UPI,Australia,2023,2,9,Thursday
ORDER_001425,CUST_00681,PROD_0076,Home,1,265.49,2023-09-05,265.49,COD,UK,2023,9,5,Tuesday
ORDER_001426,CUST_00192,PROD_0173,Electronics,1,172.16,2023-06-18,172.16,UPI,Canada,2023,6,18,Sunday
ORDER_001427,CUST_00119,PROD_0125,Home,1,29.59,2023-06-15,29.59,COD,Australia,2023,6,15,Thursday
ORDER_001428,CUST_00242,PROD_0065,Toys,1,234.46,2023-12-05,234.46,Credit Card,Germany,2023,12,5,Tuesday
ORDER_001429,CUST_00244,PROD_0052,Clothing,1,261.99,2024-05-08,261.99,COD,Germany,2024,5,8,Wednesday
ORDER_001430,CUST_00435,PROD_0146,Clothing,1,211.36,2023-03-10,211.36,UPI,Australia,2023,3,10,Friday
ORDER_001431,CUST_00330,PROD_0131,Electronics,1,43.4,2023-07-19,43.4,Debit Card,Australia,2023,7,19,Wednesday
ORDER_001432,CUST_00899,PROD_0075,Toys,1,460.49,2023-04-14,460.49,Debit Card,Australia,2023,4,14,Friday
ORDER_001433,CUST_00257,PROD_0094,Beauty,2,12.2,2023-12-14,24.4,Credit Card,Canada,2023,12,14,Thursday
ORDER_001434,CUST_00333,PROD_0200,Electronics,1,21.36,2023-09-04,21.36,NetBanking,Germany,2023,9,4,Monday
ORDER_001435,CUST_00412,PROD_0099,Beauty,1,272.93,2024-04-03,272.93,Credit Card,Germany,2024,4,3,Wednesday
ORDER_001436,CUST_00902,PROD_0088,Electronics,4,104.5,2023-04-09,418.0,Credit Card,UK,2023,4,9,Sunday
ORDER_001437,CUST_00683,PROD_0116,Electronics,1,401.99,2024-06-19,401.99,Credit Card,India,2024,6,19,Wednesday
ORDER_001438,CUST_00973,PROD_0193,Beauty,1,186.93,2024-08-07,186.93,Credit Card,Germany,2024,8,7,Wednesday
ORDER_001439,CUST_00917,PROD_0108,Beauty,2,193.29,2023-02-11,386.58,NetBanking,Canada,2023,2,11,Saturday
ORDER_001440,CUST_00453,PROD_0028,Home,1,400.88,2024-07-13,400.88,COD,Canada,2024,7,13,Saturday
ORDER_001441,CUST_00383,PROD_0016,Clothing,4,23.57,2023-10-30,94.28,NetBanking,Australia,2023,10,30,Monday
ORDER_001442,CUST_00182,PROD_0046,Toys,1,233.87,2023-11-18,233.87,Debit Card,Germany,2023,11,18,Saturday
ORDER_001443,CUST_00613,PROD_0117,Sports,1,415.98,2023-09-30,415.98,NetBanking,Germany,2023,9,30,Saturday
ORDER_001444,CUST_00488,PROD_0154,Clothing,1,279.83,2024-05-06,279.83,UPI,India,2024,5,6,Monday
ORDER_001445,CUST_00805,PROD_0180,Toys,1,50.6,2024-07-12,50.6,Debit Card,Australia,2024,7,12,Friday
ORDER_001446,CUST_00867,PROD_0097,Home,2,408.22,2024-03-31,816.44,Debit Card,USA,2024,3,31,Sunday
ORDER_001447,CUST_00363,PROD_0195,Beauty,1,329.36,2024-10-19,329.36,COD,Germany,2024,10,19,Saturday
ORDER_001448,CUST_00759,PROD_0057,Toys,3,23.11,2023-01-15,69.33,NetBanking,UK,2023,1,15,Sunday
ORDER_001449,CUST_00467,PROD_0113,Toys,1,105.09,2024-04-15,105.09,UPI,UK,2024,4,15,Monday
ORDER_001450,CUST_00364,PROD_0151,Home,1,202.33,2024-12-05,202.33,Credit Card,Germany,2024,12,5,Thursday
ORDER_001451,CUST_00090,PROD_0149,Electronics,1,369.34,2024-08-03,369.34,COD,Canada,2024,8,3,Saturday
ORDER_001452,CUST_00113,PROD_0068,Home,1,59.43,2023-05-18,59.43,COD,Canada,2023,5,18,Thursday
ORDER_001453,CUST_00121,PROD_0166,Electronics,1,283.23,2023-12-09,283.23,NetBanking,UK,2023,12,9,Saturday
ORDER_001454,CUST_00037,PROD_0179,Electronics,1,145.6,2024-11-15,145.6,Credit Card,Germany,2024,11,15,Friday
ORDER_001455,CUST_00875,PROD_0089,Beauty,1,452.88,2024-08-19,452.88,NetBanking,UK,2024,8,19,Monday
ORDER_001456,CUST_00927,PROD_0050,Electronics,1,197.81,2024-07-17,197.81,Credit Card,Canada,2024,7,17,Wednesday
ORDER_001457,CUST_00112,PROD_0132,Clothing,1,268.89,2024-02-23,268.89,NetBanking,UK,2024,2,23,Friday
ORDER_001458,CUST_00810,PROD_0019,Sports,1,189.04,2024-01-26,189.04,NetBanking,Canada,2024,1,26,Friday
ORDER_001459,CUST_00484,PROD_0088,Toys,1,200.61,2023-02-11,200.61,Debit Card,USA,2023,2,11,Saturday
ORDER_001460,CUST_00013,PROD_0021,Home,2,65.99,2023-04-18,131.98,Credit Card,India,2023,4,18,Tuesday
ORDER_001461,CUST_00697,PROD_0036,Sports,1,101.85,2024-02-09,101.85,UPI,USA,2024,2,9,Friday
ORDER_001462,CUST_00111,PROD_0150,Electronics,1,290.86,2023-11-26,290.86,Credit Card,Germany,2023,11,26,Sunday
ORDER_001463,CUST_00952,PROD_0192,Clothing,1,62.34,2024-02-22,62.34,Credit Card,India,2024,2,22,Thursday
ORDER_001464,CUST_00457,PROD_0196,Beauty,1,241.77,2024-06-21,241.77,NetBanking,India,2024,6,21,Friday
ORDER_001465,CUST_00383,PROD_0123,Home,1,478.39,2024-08-17,478.39,Credit Card,USA,2024,8,17,Saturday
ORDER_001466,CUST_00892,PROD_0105,Electronics,1,376.94,2023-05-13,376.94,UPI,Canada,2023,5,13,Saturday
ORDER_001467,CUST_00561,PROD_0145,Sports,1,252.73,2023-04-04,252.73,Credit Card,India,2023,4,4,Tuesday
ORDER_001468,CUST_00578,PROD_0118,Home,1,44.96,2023-02-17,44.96,Debit Card,USA,2023,2,17,Friday
ORDER_001469,CUST_00019,PROD_0006,Electronics,1,404.2,2023-12-11,404.2,NetBanking,Canada,2023,12,11,Monday
ORDER_001470,CUST_00280,PROD_0032,Toys,1,267.27,2023-12-07,267.27,Credit Card,Canada,2023,12,7,Thursday
ORDER_001471,CUST_00354,PROD_0052,Beauty,2,200.16,2023-04-24,400.32,COD,Canada,2023,4,24,Monday
ORDER_001472,CUST_00258,PROD_0200,Sports,1,160.66,2024-03-14,160.66,NetBanking,USA,2024,3,14,Thursday
ORDER_001473,CUST_00599,PROD_0014,Electronics,1,439.55,2024-12-19,439.55,COD,Australia,2024,12,19,Thursday
ORDER_001474,CUST_00804,PROD_0189,Beauty,1,286.91,2024-03-18,286.91,NetBanking,Australia,2024,3,18,Monday
ORDER_001475,CUST_00101,PROD_0147,Toys,1,218.59,2024-06-22,218.59,Debit Card,USA,2024,6,22,Saturday
ORDER_001476,CUST_00111,PROD_0019,Sports,1,208.38,2023-05-01,208.38,NetBanking,Australia,2023,5,1,Monday
ORDER_001477,CUST_00349,PROD_0163,Toys,1,14.65,2023-05-16,14.65,Debit Card,India,2023,5,16,Tuesday
ORDER_001478,CUST_00177,PROD_0097,Sports,1,274.78,2023-05-02,274.78,NetBanking,Germany,2023,5,2,Tuesday
ORDER_001479,CUST_00294,PROD_0089,Electronics,1,379.48,2024-04-28,379.48,NetBanking,Germany,2024,4,28,Sunday
ORDER_001480,CUST_00523,PROD_0140,Beauty,1,5.98,2023-03-02,5.98,NetBanking,USA,2023,3,2,Thursday
ORDER_001481,CUST_00128,PROD_0140,Clothing,1,448.56,2023-09-03,448.56,Credit Card,UK,2023,9,3,Sunday
ORDER_001482,CUST_00049,PROD_0162,Home,1,276.53,2024-04-05,276.53,COD,USA,2024,4,5,Friday
ORDER_001483,CUST_00606,PROD_0098,Home,1,441.41,2023-04-21,441.41,Debit Card,Australia,2023,4,21,Friday
ORDER_001484,CUST_00610,PROD_0038,Toys,1,31.99,2024-06-16,31.99,COD,USA,2024,6,16,Sunday
ORDER_001485,CUST_00881,PROD_0079,Sports,3,276.55,2024-06-18,829.65,Debit Card,USA,2024,6,18,Tuesday
ORDER_001486,CUST_00771,PROD_0124,Home,1,205.94,2024-08-16,205.94,Debit Card,Germany,2024,8,16,Friday
ORDER_001487,CUST_00994,PROD_0116,Home,1,189.2,2023-01-17,189.2,COD,Germany,2023,1,17,Tuesday
ORDER_001488,CUST_00552,PROD_0070,Sports,1,271.23,2023-04-04,271.23,COD,Canada,2023,4,4,Tuesday
ORDER_001489,CUST_00497,PROD_0153,Electronics,1,439.93,2024-10-31,439.93,NetBanking,Canada,2024,10,31,Thursday
ORDER_001490,CUST_00831,PROD_0175,Sports,1,78.0,2023-04-23,78.0,NetBanking,USA,2023,4,23,Sunday
ORDER_001491,CUST_00977,PROD_0004,Sports,1,317.86,2024-03-26,317.86,NetBanking,USA,2024,3,26,Tuesday
